INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
1117,ABANK-1117,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 국문영업배상책임보험에서 보상하는 손해의 범위에 대한 설명으로 옳지 않은 것은?
① 피보험자가 피해자에게 지급한 법률상 손해배상금
② 증권상 보상한도액내에서 피보험자가 부담한 공탁보증 보험료
③ 피보험자가 임의로 지급한 소송비용, 변호사비용, 중재, 화해 또는 조정에 관한 비용
④ 피보험자가 손해방지 또는 경감을 하기 위해 지급한 필요 또는 유익하였던 비용",,X,3,,,0,,,,,,,,,,,,,
1118,ABANK-1118,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 임원배상책임보험에서 보상하는 손해가 아닌 것은?
① 형사 소송에 따른 벌금이나 과태료
② 소송시 확정된 손해배상금
③ 소송전 화해(합의)시 합의비용
④ 법정 대응에 필요한 변호사 비용, 소송비용",,X,4,,,0,,,,,,,,,,,,,
1119,ABANK-1119,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"다음 중 패키지보험(Package Insurance)의 제 1부문 (재산종합위험담보)에서 면책위험(Special Exclusions)에 해당되지 않는 것은?
① 누출, 오염 및 오탁과 관련(Seepage, Pollution and Contamination)된 파괴나 손해 및 비용
② 기계장치, 전기/전자기기 또는 기타 장비의 조작 실패, 고장, 운전불량, 교착, 붕괴, 파열
③ 결함이 있는 부분, 자재, 제작, 설계 또는 설계도상의 결함 또는 누락 혹은 잠재적인 결함의 대체, 수리 또는 교정 비용
④ 자동살수장치의 누출로 인한 손해",,X,3,,,0,,,,,,,,,,,,,
1120,ABANK-1120,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"선주배상책임보험 보통약관에서 보상하는 손해에 대한 설명으로 옳지 않은 것은?
① 선박에 탑승한 여객에 입힌 손해에 대한 법률상 손해배상금
② 여객외의 제3자에게 입힌 손해에 대한 법률상 손해배상금
③ 제3자로부터 손해의 배상을 받을 수 있는 권리를 지키거나 행사하기 위하여 지출한 비용
④ 피보험자가 지급한 소송비용 및 변호사비용",,X,1,,,0,,,,,,,,,,,,,
1121,ABANK-1121,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"국문 영업배상책임보험에서 제3자 배상책임과 보관자 배상책임을 동시에 담보하지 않는 특별약관은?
① 주차장 특별약관
② 도급업자 특별약관
③ 항만하역업자(싸이로) 특별약관
④ 차량정비업자 특별약관",,X,1,,,0,,,,,,,,,,,,,
1122,ABANK-1122,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"근로자재해보장책임보험 재해보상책임 특별약관에서 육상근로자와 비교하여 선원에게만 적용되는 보상은?
① 상병보상, 일시보상
② 요양보상, 장해보상
③ 유족보상, 장제비
④ 행방불명보상, 소지품 유실보상",,X,2,,,0,,,,,,,,,,,,,
1123,ABANK-1123,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"패키지보험(Package Insurance Policy) 배상책임 담보부문 (General Liability Cover)의 확장담보조항인 교차배상책임 (Cross Liability Coverage)에 대한 설명으로 옳은 것은?
① 피보험자 상호간의 배상책임을 담보한다.
② 원도급자와 하도급자간의 배상책임을 담보한다.
③ 피보험자가 제3자에게 입힌 배상책임을 담보한다.
④ 보험계약자와 피보험자간의 배상책임을 담보한다.",,X,2,,,0,,,,,,,,,,,,,
1124,ABANK-1124,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"패키지보험(Package Insurance Policy) 제2부문(기계위험 담보)의 확장담보조항인 특별비용 담보조항(Expediting Costs)에서 보상하는 비용이 아닌 것은?
① 시간외수당
② 휴일수당
③ 야근수당
④ 해상운임",,X,2,,,0,,,,,,,,,,,,,
1125,ABANK-1125,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"기술보험에서 제작자결함에 대한 설명으로 옳지 않은 것은?
① 제작자결함이란 설계, 주조, 재질, 제작 상의 결함을 말한다.
② 기계보험 약관에서는 제작자결함으로 인한 손해를 보통약관에서 담보한다.
③ 독일식 조립보험 약관에서는 제작자결함으로 인한 손해를 보통약관에서 담보한다.
④ 독일식 건설공사보험 약관에서는 설계결함을 제외한 제작자결함으로 인한 손해를 보통약관에서 담보한다.",,X,3,,,0,,,,,,,,,,,,,
1126,ABANK-1126,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"완성토목공사물보험의 피보험자로 가장 적합한 자는?
① 완성토목공사물의 소유·관리자
② 완성토목공사물의 시공건설업자
③ 완성토목공사물의 설계자
④ 완성토목공사물의 자재 제조 및 공급업자",,X,1,,,0,,,,,,,,,,,,,
1127,ABANK-1127,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"기업중대사고 배상책임보험에 관한 설명으로 옳지 않은 것은?
① 상시근로자 5인 이상 사업 또는 사업장이 적용 대상이다.
② 중대재해는 중대산업재해와 중대시민재해로 구분된다.
③ 징벌적 손해배상책임은 특별약관으로 담보되며 손해액의 3배를 넘지 않는 범위 내에서 보상한다.
④ 중대사고 형사방어비용 특별약관은 혐의가 없거나 무죄로 종결되는 경우 변호사비용, 소송비용을 보상 한다.",,X,4,,,0,,,,,,,,,,,,,
1128,ABANK-1128,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"동산종합보험에서 협정보험가액 특별약관을 첨부하여 보험에 가입할 수 있는 것은?
① 통화, 유가증권, 인지, 우표 등 이와 비슷한 것
② 자동차(이륜차, 삼륜차 등 포함)
③ 귀금속, 귀중품(무게나 부피가 휴대할 수 있으며, 점당 100만원 이상)
④ 글, 그림, 골동품, 조각물 및 이와 비슷한 것 제30회",,X,3,,,0,,,,,,,,,,,,,
1129,ABANK-1129,중개사시험,07특종보험,미확인,,선택형,BB00,AB00,,"골프보험에 대한 설명 중 옳지 않은 것은?
① 회사의 책임은 보험기간의 첫날 오후 4시에 시작하여 마지막날 오후 4시에 종료하나 보험증권에 이와 다른 시각이 기재되어 있을 때에는 보험증권 발행지의 표 준시를 기준으로 그 시각으로 따른다.
② 사고로 제3자에게 법률상 배상책임을부담함으로써 입은 배상책임손해는 특별약관으로 담보한다.
③ 골프용품의 손해는 손해가 발생된 보험목적의 시가에 의해 산정한 금액을 보험가입금액 한도로 보상한다.
④ 홀인원비용 담보 특별약관에서 피보험자가 골프장의 경영자 또는 사용인(임시고용인포함)인 경우에 그 피보험자가 경영하거나 사용하고 있는 골프장에서 행한 홀인원에 대해서는 보상하지 않는다.",,X,4,,,0,,,,,,,,,,,,,
